order_id,order_date,sku_id,category,channel,city,units_ordered,units_fulfilled,units_returned,selling_price_inr,gross_revenue_inr,commission_pct,commission_inr,net_revenue_inr,fulfillment_rate,fulfillment_status
ORD000770,2023-02-25,SKU050,Household,Flipkart,Bengaluru,51,47,2,217.14,10205.58,0.15,1530.84,8674.74,0.9328,Partial
ORD001138,2023-02-26,SKU042,Household,Own Website,Chennai,15,14,0,142.84,1999.76,0.02,40.0,1959.76,0.9744,Partial
ORD000366,2023-02-26,SKU034,Beverages,Amazon,Mumbai,25,23,0,208.36,4792.28,0.18,862.61,3929.67,0.9495,Partial
ORD001920,2023-02-26,SKU048,Household,Flipkart,Chennai,19,17,0,166.91,2837.47,0.15,425.62,2411.85,0.9261,Partial
ORD002334,2023-02-27,SKU038,Beverages,Own Website,Pune,2,1,0,365.85,365.85,0.02,7.32,358.53,0.9595,Partial
ORD001446,2023-02-27,SKU022,Snacks,Amazon,Bengaluru,82,80,2,414.2,33136.0,0.18,5964.48,27171.52,0.986,Partial
ORD000148,2023-02-27,SKU016,Personal Care,Amazon,Pune,18,17,1,630.07,10711.19,0.18,1928.01,8783.18,0.9616,Partial
ORD002192,2023-02-28,SKU012,Personal Care,Amazon,Bengaluru,91,89,5,363.72,32371.08,0.18,5826.79,26544.29,0.9803,Partial
ORD002051,2023-02-28,SKU043,Household,Flipkart,Hyderabad,33,30,1,334.12,10023.6,0.15,1503.54,8520.06,0.9374,Partial
ORD000324,2023-02-28,SKU003,Staples,Flipkart,Delhi,59,56,1,126.79,7100.24,0.15,1065.04,6035.2,0.9597,Partial
ORD000310,2023-02-28,SKU010,Staples,Amazon,Surat,54,51,1,382.98,19531.98,0.18,3515.76,16016.22,0.9454,Partial
ORD001945,2023-03-01,SKU025,Snacks,Own Website,Ahmedabad,19,18,0,305.53,5499.54,0.02,109.99,5389.55,0.9562,Partial
ORD001500,2023-03-01,SKU046,Household,Flipkart,Hyderabad,30,27,1,290.1,7832.7,0.15,1174.9,6657.8,0.9309,Partial
ORD002007,2023-03-01,SKU011,Personal Care,Flipkart,Ahmedabad,60,58,3,709.94,41176.52,0.15,6176.48,35000.04,0.9827,Partial
ORD000573,2023-03-01,SKU012,Personal Care,Flipkart,Hyderabad,10,9,0,363.72,3273.48,0.15,491.02,2782.46,0.9298,Partial
ORD001569,2023-03-01,SKU039,Beverages,Own Website,Bengaluru,11,10,0,645.14,6451.4,0.02,129.03,6322.37,0.9779,Partial
ORD001367,2023-03-01,SKU048,Household,Amazon,Bengaluru,65,62,3,166.91,10348.42,0.18,1862.72,8485.7,0.9687,Partial
ORD000386,2023-03-02,SKU043,Household,Amazon,Mumbai,23,22,1,334.12,7350.64,0.18,1323.12,6027.52,0.9903,Partial
ORD002347,2023-03-02,SKU033,Beverages,Amazon,Delhi,19,18,0,617.04,11106.72,0.18,1999.21,9107.51,0.9777,Partial
ORD000158,2023-03-02,SKU023,Snacks,Flipkart,Delhi,5,4,0,377.41,1509.64,0.15,226.45,1283.19,0.9172,Partial
ORD001590,2023-03-03,SKU004,Staples,Modern Trade,Lucknow,153,148,2,377.44,55861.12,0.1,5586.11,50275.01,0.9693,Partial
ORD002552,2023-03-03,SKU049,Household,Amazon,Bengaluru,76,74,3,141.9,10500.6,0.18,1890.11,8610.49,0.9821,Partial
ORD002180,2023-03-03,SKU023,Snacks,Own Website,Delhi,9,8,0,377.41,3019.28,0.02,60.39,2958.89,0.96,Partial
ORD001465,2023-03-04,SKU049,Household,Own Website,Chennai,22,21,1,141.9,2979.9,0.02,59.6,2920.3,0.9567,Partial
ORD002295,2023-03-04,SKU019,Personal Care,Amazon,Ahmedabad,15,14,0,315.95,4423.3,0.18,796.19,3627.11,0.9475,Partial
ORD001225,2023-03-05,SKU006,Staples,Amazon,Pune,13,12,0,388.68,4664.16,0.18,839.55,3824.61,0.9693,Partial
ORD001210,2023-03-05,SKU028,Snacks,Amazon,Lucknow,45,44,1,487.67,21457.48,0.18,3862.35,17595.13,0.9789,Partial
ORD000050,2023-03-06,SKU007,Staples,Amazon,Hyderabad,25,23,0,166.2,3822.6,0.18,688.07,3134.53,0.9289,Partial
ORD001598,2023-03-06,SKU019,Personal Care,Amazon,Chennai,26,24,1,315.95,7582.8,0.18,1364.9,6217.9,0.9552,Partial
ORD002199,2023-03-06,SKU022,Snacks,Modern Trade,Hyderabad,122,118,3,414.2,48875.6,0.1,4887.56,43988.04,0.974,Partial
ORD001897,2023-03-06,SKU047,Household,Own Website,Pune,13,12,0,151.23,1814.76,0.02,36.3,1778.46,1.0,Partial
ORD002205,2023-03-07,SKU042,Household,Own Website,Surat,2,1,0,142.84,142.84,0.02,2.86,139.98,0.9822,Partial
ORD000962,2023-03-07,SKU031,Beverages,Flipkart,Kolkata,29,27,1,433.59,11706.93,0.15,1756.04,9950.89,0.9553,Partial
ORD000756,2023-03-07,SKU040,Beverages,Flipkart,Delhi,35,33,1,280.51,9256.83,0.15,1388.52,7868.31,0.9485,Partial
ORD000389,2023-03-07,SKU020,Personal Care,Amazon,Bengaluru,89,82,4,591.63,48513.66,0.18,8732.46,39781.2,0.9324,Partial
ORD001633,2023-03-08,SKU006,Staples,Amazon,Chandigarh,71,69,1,388.68,26818.92,0.18,4827.41,21991.51,0.9808,Partial
ORD002066,2023-03-08,SKU010,Staples,Own Website,Delhi,21,20,0,382.98,7659.6,0.02,153.19,7506.41,0.9569,Partial
ORD001602,2023-03-09,SKU037,Beverages,Modern Trade,Bengaluru,307,267,10,189.18,50511.06,0.1,5051.11,45459.95,0.8707,Partial
ORD002045,2023-03-09,SKU044,Household,Flipkart,Jaipur,65,59,2,143.81,8484.79,0.15,1272.72,7212.07,0.9201,Partial
ORD002152,2023-03-09,SKU016,Personal Care,Flipkart,Kolkata,15,14,0,630.07,8820.98,0.15,1323.15,7497.83,0.9798,Partial
ORD001392,2023-03-09,SKU008,Staples,Flipkart,Mumbai,44,40,0,483.06,19322.4,0.15,2898.36,16424.04,0.9155,Partial
ORD000993,2023-03-10,SKU029,Snacks,Own Website,Mumbai,9,8,0,405.47,3243.76,0.02,64.88,3178.88,0.9797,Partial
ORD000725,2023-03-11,SKU034,Beverages,Own Website,Kolkata,13,12,0,208.36,2500.32,0.02,50.01,2450.31,0.9598,Partial
ORD001110,2023-03-11,SKU006,Staples,Amazon,Mumbai,29,27,0,388.68,10494.36,0.18,1888.98,8605.38,0.9562,Partial
ORD001040,2023-03-11,SKU044,Household,Modern Trade,Kolkata,181,168,8,143.81,24160.08,0.1,2416.01,21744.07,0.9336,Partial
ORD002296,2023-03-11,SKU021,Snacks,Amazon,Kolkata,49,48,1,205.54,9865.92,0.18,1775.87,8090.05,0.9899,Partial
ORD000826,2023-03-12,SKU038,Beverages,Flipkart,Delhi,17,15,0,365.85,5487.75,0.15,823.16,4664.59,0.9041,Partial
ORD000008,2023-03-12,SKU005,Staples,Amazon,Jaipur,54,52,1,225.23,11711.96,0.18,2108.15,9603.81,0.9682,Partial
ORD001830,2023-03-12,SKU034,Beverages,Amazon,Bengaluru,39,38,1,208.36,7917.68,0.18,1425.18,6492.5,0.999,Partial
ORD000899,2023-03-13,SKU031,Beverages,Amazon,Hyderabad,64,60,2,433.59,26015.4,0.18,4682.77,21332.63,0.9403,Partial
ORD001881,2023-03-13,SKU032,Beverages,Flipkart,Lucknow,36,35,1,242.42,8484.7,0.15,1272.71,7211.99,0.977,Partial
ORD000106,2023-03-14,SKU049,Household,Modern Trade,Bengaluru,228,194,9,141.9,27528.6,0.1,2752.86,24775.74,0.8536,Partial
ORD000314,2023-03-14,SKU028,Snacks,Amazon,Hyderabad,90,83,2,487.67,40476.61,0.18,7285.79,33190.82,0.9304,Partial
ORD001818,2023-03-14,SKU019,Personal Care,Flipkart,Jaipur,27,25,1,315.95,7898.75,0.15,1184.81,6713.94,0.9534,Partial
ORD000350,2023-03-14,SKU015,Personal Care,Amazon,Bengaluru,81,77,4,464.63,35776.51,0.18,6439.77,29336.74,0.9532,Partial
ORD000017,2023-03-15,SKU026,Snacks,Amazon,Mumbai,60,58,1,359.69,20862.02,0.18,3755.16,17106.86,0.9688,Partial
ORD000427,2023-03-15,SKU030,Snacks,Amazon,Mumbai,67,62,1,380.27,23576.74,0.18,4243.81,19332.93,0.9288,Partial
ORD000014,2023-03-15,SKU034,Beverages,Own Website,Bengaluru,10,9,0,208.36,1875.24,0.02,37.5,1837.74,0.9521,Partial
ORD001553,2023-03-16,SKU009,Staples,Flipkart,Mumbai,43,39,0,152.97,5965.83,0.15,894.87,5070.96,0.9235,Partial
ORD002037,2023-03-16,SKU027,Snacks,Amazon,Hyderabad,74,73,2,299.97,21897.81,0.18,3941.61,17956.2,0.9966,Partial
ORD001965,2023-03-16,SKU021,Snacks,Flipkart,Delhi,33,29,0,205.54,5960.66,0.15,894.1,5066.56,0.9013,Partial
ORD001195,2023-03-16,SKU032,Beverages,Own Website,Delhi,10,9,0,242.42,2181.78,0.02,43.64,2138.14,0.9897,Partial
ORD000938,2023-03-17,SKU022,Snacks,Amazon,Hyderabad,12,11,0,414.2,4556.2,0.18,820.12,3736.08,0.9755,Partial
ORD000986,2023-03-17,SKU024,Snacks,Flipkart,Mumbai,8,7,0,312.26,2185.82,0.15,327.87,1857.95,0.9613,Partial
ORD001455,2023-03-18,SKU020,Personal Care,Flipkart,Mumbai,60,58,3,591.63,34314.54,0.15,5147.18,29167.36,0.9697,Partial
ORD002062,2023-03-18,SKU028,Snacks,Flipkart,Ahmedabad,43,39,1,487.67,19019.13,0.15,2852.87,16166.26,0.9114,Partial
ORD000625,2023-03-18,SKU038,Beverages,Amazon,Surat,32,30,1,365.85,10975.5,0.18,1975.59,8999.91,0.9619,Partial
ORD001476,2023-03-18,SKU008,Staples,Amazon,Mumbai,9,8,0,483.06,3864.48,0.18,695.61,3168.87,0.9317,Partial
ORD000818,2023-03-18,SKU001,Staples,Own Website,Ahmedabad,4,3,0,329.76,989.28,0.02,19.79,969.49,0.9606,Partial
ORD002130,2023-03-18,SKU019,Personal Care,Flipkart,Ahmedabad,49,45,2,315.95,14217.75,0.15,2132.66,12085.09,0.9305,Partial
ORD001752,2023-03-19,SKU010,Staples,Modern Trade,Ahmedabad,484,463,9,382.98,177319.74,0.1,17731.97,159587.77,0.9573,Partial
ORD001664,2023-03-20,SKU020,Personal Care,Amazon,Nagpur,64,59,3,591.63,34906.17,0.18,6283.11,28623.06,0.9371,Partial
ORD000077,2023-03-20,SKU031,Beverages,Own Website,Chennai,5,4,0,433.59,1734.36,0.02,34.69,1699.67,0.9657,Partial
ORD000368,2023-03-20,SKU044,Household,Amazon,Kolkata,61,56,2,143.81,8053.36,0.18,1449.6,6603.76,0.9331,Partial
ORD000330,2023-03-20,SKU034,Beverages,Own Website,Bengaluru,18,17,0,208.36,3542.12,0.02,70.84,3471.28,0.9751,Partial
ORD000679,2023-03-21,SKU027,Snacks,Amazon,Bengaluru,9,8,0,299.97,2399.76,0.18,431.96,1967.8,0.9449,Partial
ORD001788,2023-03-21,SKU038,Beverages,Amazon,Ahmedabad,11,10,0,365.85,3658.5,0.18,658.53,2999.97,0.9427,Partial
ORD001076,2023-03-21,SKU028,Snacks,Amazon,Surat,32,29,0,487.67,14142.43,0.18,2545.64,11596.79,0.9367,Partial
ORD001043,2023-03-22,SKU001,Staples,Amazon,Kochi,92,85,1,329.76,28029.6,0.18,5045.33,22984.27,0.9259,Partial
ORD002300,2023-03-23,SKU027,Snacks,Amazon,Mumbai,60,57,1,299.97,17098.29,0.18,3077.69,14020.6,0.953,Partial
ORD002159,2023-03-23,SKU048,Household,Modern Trade,Kolkata,179,153,7,166.91,25537.23,0.1,2553.72,22983.51,0.8591,Partial
ORD000671,2023-03-23,SKU010,Staples,Modern Trade,Delhi,423,401,8,382.98,153574.98,0.1,15357.5,138217.48,0.9493,Partial
ORD000640,2023-03-23,SKU039,Beverages,Amazon,Bengaluru,47,45,1,645.14,29031.3,0.18,5225.63,23805.67,0.972,Partial
ORD000545,2023-03-23,SKU040,Beverages,Flipkart,Bengaluru,10,9,0,280.51,2524.59,0.15,378.69,2145.9,0.9153,Partial
ORD002504,2023-03-23,SKU013,Personal Care,Modern Trade,Pune,380,364,21,411.63,149833.32,0.1,14983.33,134849.99,0.9595,Partial
ORD002398,2023-03-23,SKU021,Snacks,Own Website,Mumbai,22,21,0,205.54,4316.34,0.02,86.33,4230.01,0.992,Partial
ORD001950,2023-03-24,SKU011,Personal Care,Amazon,Mumbai,8,7,0,709.94,4969.58,0.18,894.52,4075.06,0.9307,Partial
ORD000935,2023-03-24,SKU048,Household,Own Website,Kochi,2,1,0,166.91,166.91,0.02,3.34,163.57,0.9794,Partial
ORD001134,2023-03-25,SKU017,Personal Care,Own Website,Ahmedabad,1,0,0,617.3,0.0,0.02,0.0,0.0,0.966,Stockout
ORD000166,2023-03-25,SKU030,Snacks,Flipkart,Mumbai,40,36,1,380.27,13689.72,0.15,2053.46,11636.26,0.9186,Partial
ORD002168,2023-03-25,SKU005,Staples,Own Website,Delhi,16,15,0,225.23,3378.45,0.02,67.57,3310.88,0.9985,Partial
ORD001014,2023-03-25,SKU008,Staples,Flipkart,Hyderabad,35,34,0,483.06,16424.04,0.15,2463.61,13960.43,0.9876,Partial
ORD001273,2023-03-26,SKU027,Snacks,Amazon,Mumbai,69,65,1,299.97,19498.05,0.18,3509.65,15988.4,0.9427,Partial
ORD000320,2023-03-26,SKU032,Beverages,Flipkart,Chennai,16,15,0,242.42,3636.3,0.15,545.45,3090.85,0.9501,Partial
ORD000259,2023-03-26,SKU011,Personal Care,Amazon,Hyderabad,9,8,0,709.94,5679.52,0.18,1022.31,4657.21,0.9806,Partial
ORD002570,2023-03-26,SKU014,Personal Care,Amazon,Pune,13,12,0,476.88,5722.56,0.18,1030.06,4692.5,0.9761,Partial
ORD001429,2023-03-27,SKU030,Snacks,Own Website,Delhi,4,3,0,380.27,1140.81,0.02,22.82,1117.99,0.9637,Partial
ORD002110,2023-03-27,SKU009,Staples,Flipkart,Bengaluru,7,6,0,152.97,917.82,0.15,137.67,780.15,0.9606,Partial
ORD000786,2023-03-27,SKU049,Household,Flipkart,Kolkata,51,47,2,141.9,6669.3,0.15,1000.4,5668.9,0.9255,Partial
ORD000476,2023-03-28,SKU016,Personal Care,Own Website,Chandigarh,1,0,0,630.07,0.0,0.02,0.0,0.0,0.9974,Stockout
ORD000996,2023-03-28,SKU032,Beverages,Amazon,Mumbai,46,43,1,242.42,10424.06,0.18,1876.33,8547.73,0.9412,Partial
ORD000581,2023-03-28,SKU025,Snacks,Amazon,Hyderabad,45,42,1,305.53,12832.26,0.18,2309.81,10522.45,0.9349,Partial
ORD000904,2023-03-29,SKU018,Personal Care,Own Website,Nagpur,7,6,0,313.71,1882.26,0.02,37.65,1844.61,0.9945,Partial
ORD000975,2023-03-29,SKU045,Household,Modern Trade,Hyderabad,146,138,6,172.4,23791.2,0.1,2379.12,21412.08,0.9501,Partial
ORD001486,2023-03-29,SKU041,Household,Amazon,Bengaluru,92,86,4,190.11,16349.46,0.18,2942.9,13406.56,0.9407,Partial
ORD001934,2023-03-29,SKU038,Beverages,Flipkart,Delhi,48,47,1,365.85,17194.95,0.15,2579.24,14615.71,0.9864,Partial
ORD001712,2023-03-30,SKU006,Staples,Modern Trade,Bengaluru,354,340,6,388.68,132151.2,0.1,13215.12,118936.08,0.9627,Partial
ORD000610,2023-03-30,SKU026,Snacks,Own Website,Mumbai,19,18,0,359.69,6474.42,0.02,129.49,6344.93,0.9915,Partial
ORD002108,2023-03-30,SKU032,Beverages,Amazon,Delhi,65,64,2,242.42,15514.88,0.18,2792.68,12722.2,0.9926,Partial
ORD001028,2023-03-31,SKU002,Staples,Own Website,Mumbai,5,4,0,164.7,658.8,0.02,13.18,645.62,0.9924,Partial
ORD001386,2023-03-31,SKU017,Personal Care,Amazon,Bengaluru,23,21,1,617.3,12963.3,0.18,2333.39,10629.91,0.9262,Partial
ORD002057,2023-03-31,SKU032,Beverages,Own Website,Kochi,4,3,0,242.42,727.26,0.02,14.55,712.71,0.9896,Partial
ORD002060,2023-03-31,SKU027,Snacks,Own Website,Surat,16,15,0,299.97,4499.55,0.02,89.99,4409.56,0.9813,Partial
ORD000284,2023-03-31,SKU022,Snacks,Own Website,Jaipur,5,4,0,414.2,1656.8,0.02,33.14,1623.66,0.9541,Partial
ORD001254,2023-03-31,SKU050,Household,Flipkart,Mumbai,32,30,1,217.14,6514.2,0.15,977.13,5537.07,0.9444,Partial
ORD001540,2023-04-01,SKU005,Staples,Amazon,Ahmedabad,50,48,0,225.23,10811.04,0.18,1945.99,8865.05,0.9711,Partial
ORD001419,2023-04-01,SKU034,Beverages,Flipkart,Ahmedabad,49,46,1,208.36,9584.56,0.15,1437.68,8146.88,0.9476,Partial
ORD001346,2023-04-01,SKU004,Staples,Own Website,Mumbai,10,9,0,377.44,3396.96,0.02,67.94,3329.02,0.9911,Partial
ORD001137,2023-04-01,SKU034,Beverages,Flipkart,Mumbai,41,37,1,208.36,7709.32,0.15,1156.4,6552.92,0.9224,Partial
ORD001542,2023-04-02,SKU027,Snacks,Amazon,Mumbai,56,52,1,299.97,15598.44,0.18,2807.72,12790.72,0.9352,Partial
ORD000846,2023-04-02,SKU036,Beverages,Flipkart,Pune,49,47,1,357.08,16782.76,0.15,2517.41,14265.35,0.9778,Partial
ORD001447,2023-04-02,SKU011,Personal Care,Flipkart,Mumbai,11,10,0,709.94,7099.4,0.15,1064.91,6034.49,0.9287,Partial
ORD000736,2023-04-02,SKU047,Household,Own Website,Kochi,11,10,0,151.23,1512.3,0.02,30.25,1482.05,0.9935,Partial
ORD001762,2023-04-03,SKU013,Personal Care,Flipkart,Ahmedabad,35,33,1,411.63,13583.79,0.15,2037.57,11546.22,0.9551,Partial
ORD001834,2023-04-03,SKU020,Personal Care,Own Website,Bengaluru,17,16,0,591.63,9466.08,0.02,189.32,9276.76,0.9805,Partial
ORD002596,2023-04-03,SKU029,Snacks,Amazon,Lucknow,75,69,2,405.47,27977.43,0.18,5035.94,22941.49,0.929,Partial
ORD000562,2023-04-03,SKU036,Beverages,Flipkart,Hyderabad,46,42,1,357.08,14997.36,0.15,2249.6,12747.76,0.9205,Partial
ORD002445,2023-04-03,SKU049,Household,Own Website,Mumbai,16,15,0,141.9,2128.5,0.02,42.57,2085.93,0.9619,Partial
ORD000237,2023-04-03,SKU039,Beverages,Flipkart,Hyderabad,53,50,2,645.14,32257.0,0.15,4838.55,27418.45,0.955,Partial
ORD002099,2023-04-04,SKU046,Household,Modern Trade,Pune,81,69,3,290.1,20016.9,0.1,2001.69,18015.21,0.8639,Partial
ORD002250,2023-04-04,SKU016,Personal Care,Modern Trade,Bengaluru,451,400,24,630.07,252028.0,0.1,25202.8,226825.2,0.8887,Partial
ORD002523,2023-04-04,SKU032,Beverages,Amazon,Lucknow,28,26,1,242.42,6302.92,0.18,1134.53,5168.39,0.9491,Partial
ORD002164,2023-04-05,SKU001,Staples,Modern Trade,Chennai,227,214,4,329.76,70568.64,0.1,7056.86,63511.78,0.947,Partial
ORD001079,2023-04-05,SKU047,Household,Own Website,Bengaluru,3,2,0,151.23,302.46,0.02,6.05,296.41,0.9591,Partial
ORD000703,2023-04-06,SKU025,Snacks,Amazon,Ahmedabad,56,53,1,305.53,16193.09,0.18,2914.76,13278.33,0.9492,Partial
ORD002264,2023-04-06,SKU044,Household,Flipkart,Bengaluru,44,42,2,143.81,6040.02,0.15,906.0,5134.02,0.9759,Partial
ORD002016,2023-04-06,SKU036,Beverages,Own Website,Kolkata,8,7,0,357.08,2499.56,0.02,49.99,2449.57,0.9651,Partial
ORD001600,2023-04-06,SKU003,Staples,Flipkart,Delhi,46,43,0,126.79,5451.97,0.15,817.8,4634.17,0.9542,Partial
ORD000676,2023-04-06,SKU027,Snacks,Own Website,Kolkata,8,7,0,299.97,2099.79,0.02,42.0,2057.79,0.9999,Partial
ORD002407,2023-04-07,SKU012,Personal Care,Modern Trade,Delhi,164,158,9,363.72,57467.76,0.1,5746.78,51720.98,0.9637,Partial
ORD001982,2023-04-07,SKU028,Snacks,Own Website,Delhi,15,14,0,487.67,6827.38,0.02,136.55,6690.83,0.9796,Partial
ORD001961,2023-04-07,SKU021,Snacks,Own Website,Pune,4,3,0,205.54,616.62,0.02,12.33,604.29,0.9884,Partial
ORD002316,2023-04-07,SKU014,Personal Care,Own Website,Jaipur,11,10,0,476.88,4768.8,0.02,95.38,4673.42,0.9874,Partial
ORD001831,2023-04-07,SKU047,Household,Amazon,Ahmedabad,28,27,1,151.23,4083.21,0.18,734.98,3348.23,0.9717,Partial
ORD001495,2023-04-07,SKU021,Snacks,Flipkart,Bengaluru,39,35,1,205.54,7193.9,0.15,1079.08,6114.82,0.9146,Partial
ORD002506,2023-04-07,SKU024,Snacks,Own Website,Pune,5,4,0,312.26,1249.04,0.02,24.98,1224.06,0.9646,Partial
ORD001377,2023-04-07,SKU040,Beverages,Own Website,Delhi,8,7,0,280.51,1963.57,0.02,39.27,1924.3,0.9768,Partial
ORD001952,2023-04-08,SKU002,Staples,Amazon,Hyderabad,10,9,0,164.7,1482.3,0.18,266.81,1215.49,0.9591,Partial
ORD002084,2023-04-08,SKU016,Personal Care,Flipkart,Surat,51,50,3,630.07,31503.5,0.15,4725.52,26777.98,0.9998,Partial
ORD000206,2023-04-09,SKU043,Household,Modern Trade,Pune,240,225,11,334.12,75177.0,0.1,7517.7,67659.3,0.9401,Partial
ORD000010,2023-04-10,SKU045,Household,Amazon,Ahmedabad,31,29,1,172.4,4999.6,0.18,899.93,4099.67,0.9394,Partial
ORD000342,2023-04-10,SKU037,Beverages,Amazon,Mumbai,58,57,2,189.18,10783.26,0.18,1940.99,8842.27,0.9956,Partial
ORD000080,2023-04-10,SKU021,Snacks,Amazon,Pune,83,81,2,205.54,16648.74,0.18,2996.77,13651.97,0.9783,Partial
ORD002187,2023-04-10,SKU005,Staples,Amazon,Delhi,38,35,0,225.23,7883.05,0.18,1418.95,6464.1,0.9312,Partial
ORD001518,2023-04-10,SKU007,Staples,Flipkart,Bengaluru,25,24,0,166.2,3988.8,0.15,598.32,3390.48,0.9884,Partial
ORD000989,2023-04-10,SKU007,Staples,Amazon,Jaipur,25,23,0,166.2,3822.6,0.18,688.07,3134.53,0.9466,Partial
ORD001090,2023-04-10,SKU009,Staples,Amazon,Delhi,37,36,0,152.97,5506.92,0.18,991.25,4515.67,0.9971,Partial
ORD000668,2023-04-11,SKU048,Household,Amazon,Delhi,18,17,0,166.91,2837.47,0.18,510.74,2326.73,0.9932,Partial
ORD000445,2023-04-11,SKU002,Staples,Modern Trade,Ahmedabad,391,339,6,164.7,55833.3,0.1,5583.33,50249.97,0.8694,Partial
ORD000291,2023-04-11,SKU043,Household,Amazon,Mumbai,48,46,2,334.12,15369.52,0.18,2766.51,12603.01,0.9754,Partial
ORD002243,2023-04-12,SKU025,Snacks,Amazon,Chennai,40,38,1,305.53,11610.14,0.18,2089.83,9520.31,0.9589,Partial
ORD000113,2023-04-12,SKU024,Snacks,Flipkart,Delhi,12,11,0,312.26,3434.86,0.15,515.23,2919.63,0.9448,Partial
ORD000812,2023-04-12,SKU020,Personal Care,Flipkart,Delhi,41,39,2,591.63,23073.57,0.15,3461.04,19612.53,0.9635,Partial
ORD001290,2023-04-12,SKU022,Snacks,Flipkart,Chennai,50,47,1,414.2,19467.4,0.15,2920.11,16547.29,0.9491,Partial
ORD002328,2023-04-12,SKU022,Snacks,Modern Trade,Chennai,402,368,11,414.2,152425.6,0.1,15242.56,137183.04,0.9172,Partial
ORD002348,2023-04-12,SKU047,Household,Amazon,Delhi,12,11,0,151.23,1663.53,0.18,299.44,1364.09,0.9512,Partial
ORD001387,2023-04-13,SKU040,Beverages,Flipkart,Delhi,20,18,0,280.51,5049.18,0.15,757.38,4291.8,0.9347,Partial
ORD001262,2023-04-13,SKU030,Snacks,Amazon,Chennai,24,22,0,380.27,8365.94,0.18,1505.87,6860.07,0.9358,Partial
ORD001708,2023-04-13,SKU041,Household,Amazon,Bengaluru,22,20,1,190.11,3802.2,0.18,684.4,3117.8,0.9202,Partial
ORD001188,2023-04-13,SKU024,Snacks,Flipkart,Mumbai,22,19,0,312.26,5932.94,0.15,889.94,5043.0,0.9089,Partial
ORD000093,2023-04-13,SKU048,Household,Amazon,Delhi,55,51,2,166.91,8512.41,0.18,1532.23,6980.18,0.9417,Partial
ORD001454,2023-04-13,SKU016,Personal Care,Flipkart,Mumbai,14,13,0,630.07,8190.91,0.15,1228.64,6962.27,0.9387,Partial
ORD000990,2023-04-13,SKU020,Personal Care,Amazon,Mumbai,50,47,2,591.63,27806.61,0.18,5005.19,22801.42,0.9573,Partial
ORD000539,2023-04-13,SKU009,Staples,Own Website,Hyderabad,15,14,0,152.97,2141.58,0.02,42.83,2098.75,0.9737,Partial
ORD001572,2023-04-14,SKU014,Personal Care,Flipkart,Ahmedabad,59,54,3,476.88,25751.52,0.15,3862.73,21888.79,0.9213,Partial
ORD001543,2023-04-14,SKU037,Beverages,Own Website,Delhi,16,15,0,189.18,2837.7,0.02,56.75,2780.95,0.9707,Partial
ORD001857,2023-04-14,SKU039,Beverages,Flipkart,Delhi,29,28,1,645.14,18063.92,0.15,2709.59,15354.33,0.9724,Partial
ORD001143,2023-04-15,SKU023,Snacks,Flipkart,Jaipur,47,42,1,377.41,15851.22,0.15,2377.68,13473.54,0.9141,Partial
ORD001550,2023-04-15,SKU007,Staples,Modern Trade,Hyderabad,455,403,8,166.2,66978.6,0.1,6697.86,60280.74,0.8859,Partial
ORD001358,2023-04-16,SKU046,Household,Modern Trade,Jaipur,257,232,11,290.1,67303.2,0.1,6730.32,60572.88,0.9044,Partial
ORD001770,2023-04-16,SKU028,Snacks,Amazon,Ahmedabad,79,76,2,487.67,37062.92,0.18,6671.33,30391.59,0.9713,Partial
ORD001713,2023-04-16,SKU027,Snacks,Own Website,Delhi,13,12,0,299.97,3599.64,0.02,71.99,3527.65,0.9834,Partial
ORD001246,2023-04-17,SKU028,Snacks,Own Website,Hyderabad,13,12,0,487.67,5852.04,0.02,117.04,5735.0,0.9681,Partial
ORD001783,2023-04-17,SKU026,Snacks,Own Website,Mumbai,0,0,0,359.69,0.0,0.02,0.0,0.0,0.9523,Fulfilled
ORD000272,2023-04-18,SKU002,Staples,Amazon,Hyderabad,30,29,0,164.7,4776.3,0.18,859.73,3916.57,0.9857,Partial
ORD000797,2023-04-18,SKU037,Beverages,Amazon,Delhi,8,7,0,189.18,1324.26,0.18,238.37,1085.89,0.9654,Partial
ORD001331,2023-04-18,SKU044,Household,Amazon,Mumbai,22,20,1,143.81,2876.2,0.18,517.72,2358.48,0.9396,Partial
ORD001849,2023-04-18,SKU040,Beverages,Amazon,Bengaluru,54,49,1,280.51,13744.99,0.18,2474.1,11270.89,0.9216,Partial
ORD000122,2023-04-18,SKU030,Snacks,Flipkart,Hyderabad,29,26,0,380.27,9887.02,0.15,1483.05,8403.97,0.9101,Partial
ORD000833,2023-04-18,SKU038,Beverages,Flipkart,Chennai,54,53,2,365.85,19390.05,0.15,2908.51,16481.54,0.997,Partial
ORD001707,2023-04-18,SKU048,Household,Amazon,Chennai,60,55,2,166.91,9180.05,0.18,1652.41,7527.64,0.9221,Partial
ORD000032,2023-04-18,SKU028,Snacks,Own Website,Mumbai,10,9,0,487.67,4389.03,0.02,87.78,4301.25,0.953,Partial
ORD001366,2023-04-19,SKU050,Household,Flipkart,Mumbai,54,50,2,217.14,10857.0,0.15,1628.55,9228.45,0.9351,Partial
ORD001194,2023-04-19,SKU025,Snacks,Own Website,Hyderabad,8,7,0,305.53,2138.71,0.02,42.77,2095.94,0.992,Partial
