po_id,supplier_id,sku_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,defect_qty,unit_cost_inr,po_value_inr,delay_days,po_status,fill_rate,defect_rate,is_delayed,is_cancelled,order_month,order_quarter,order_year
PO00155,SUP001,SKU006,2023-02-01,2023-02-08,2023-02-07,785,750,9,247.55,194326.75,0.0,Partial,0.9554,0.012,0,0,2023-02,2023Q1,2023
PO00156,SUP001,SKU010,2024-01-28,2024-02-04,2024-02-06,4185,4174,63,218.56,914673.6,2.0,Partial,0.9974,0.0151,1,0,2024-01,2024Q1,2024
PO00157,SUP001,SKU008,2023-05-21,2023-05-28,2023-05-26,2783,2678,39,273.71,761734.93,0.0,Partial,0.9623,0.0146,0,0,2023-05,2023Q2,2023
PO00158,SUP001,SKU008,2024-06-14,2024-06-21,2024-06-20,2632,2593,31,273.71,720404.72,0.0,Partial,0.9852,0.012,0,0,2024-06,2024Q2,2024
PO00159,SUP001,SKU006,2023-07-24,2023-07-31,2023-07-30,1914,1904,3,247.55,473810.7,0.0,Delivered,0.9948,0.0016,0,0,2023-07,2023Q3,2023
PO00160,SUP001,SKU003,2024-11-14,2024-11-21,2024-11-26,2878,2862,40,87.63,252199.14,5.0,Delivered,0.9944,0.014,1,0,2024-11,2024Q4,2024
PO00161,SUP002,SKU010,2024-01-06,2024-01-16,2024-01-21,1637,1475,50,218.56,357782.72,5.0,Delivered,0.901,0.0339,1,0,2024-01,2024Q1,2024
PO00162,SUP002,SKU008,2024-01-13,2024-01-23,2024-01-23,1206,1068,51,273.71,330094.26,0.0,Partial,0.8856,0.0478,0,0,2024-01,2024Q1,2024
PO00163,SUP002,SKU008,2024-06-22,2024-07-02,2024-06-30,1104,983,22,273.71,302175.84,0.0,Partial,0.8904,0.0224,0,0,2024-06,2024Q2,2024
PO00164,SUP002,SKU001,2024-11-27,2024-12-07,2024-12-17,1990,1888,75,233.46,464585.4,10.0,Partial,0.9487,0.0397,1,0,2024-11,2024Q4,2024
PO00165,SUP002,SKU009,2023-05-08,2023-05-18,2023-05-18,3143,3030,175,98.91,310874.13,0.0,Partial,0.964,0.0578,0,0,2023-05,2023Q2,2023
PO00166,SUP002,SKU009,2023-10-18,2023-10-28,2023-10-26,2748,2449,101,98.91,271804.68,0.0,Partial,0.8912,0.0412,0,0,2023-10,2023Q4,2023
PO00167,SUP002,SKU010,2024-10-18,2024-10-28,2024-10-28,1902,1786,78,218.56,415701.12,0.0,Delivered,0.939,0.0437,0,0,2024-10,2024Q4,2024
PO00168,SUP002,SKU001,2023-02-12,2023-02-22,2023-02-24,2668,2504,91,233.46,622871.28,2.0,Delivered,0.9385,0.0363,1,0,2023-02,2023Q1,2023
PO00169,SUP002,SKU005,2024-05-24,2024-06-03,2024-06-01,2974,2746,130,132.91,395274.34,0.0,Delivered,0.9233,0.0473,0,0,2024-05,2024Q2,2024
PO00170,SUP002,SKU006,2024-04-09,2024-04-19,2024-04-28,3904,3605,159,247.55,966435.2,9.0,Partial,0.9234,0.0441,1,0,2024-04,2024Q2,2024
PO00171,SUP002,SKU004,2023-11-23,2023-12-03,2023-12-02,1571,1490,36,214.7,337293.7,0.0,Delivered,0.9484,0.0242,0,0,2023-11,2023Q4,2023
PO00172,SUP002,SKU007,2024-04-22,2024-05-02,2024-05-02,1293,1143,62,104.53,135157.29,0.0,Delivered,0.884,0.0542,0,0,2024-04,2024Q2,2024
PO00173,SUP002,SKU008,2023-09-12,2023-09-22,2023-09-21,3061,2745,164,273.71,837826.31,0.0,Partial,0.8968,0.0597,0,0,2023-09,2023Q3,2023
PO00174,SUP002,SKU006,2024-05-25,2024-06-04,2024-06-04,3721,3443,98,247.55,921133.55,0.0,Delivered,0.9253,0.0285,0,0,2024-05,2024Q2,2024
PO00175,SUP002,SKU003,2023-02-19,2023-03-01,2023-02-27,4355,3944,95,87.63,381628.65,0.0,Partial,0.9056,0.0241,0,0,2023-02,2023Q1,2023
PO00176,SUP002,SKU009,2023-09-28,2023-10-08,2023-10-07,870,796,22,98.91,86051.7,0.0,Delivered,0.9149,0.0276,0,0,2023-09,2023Q3,2023
PO00177,SUP002,SKU003,2023-10-23,2023-11-02,2023-10-31,2791,2663,118,87.63,244575.33,0.0,Delivered,0.9541,0.0443,0,0,2023-10,2023Q4,2023
PO00178,SUP002,SKU009,2023-04-10,2023-04-20,2023-04-19,3495,3313,133,98.91,345690.45,0.0,Partial,0.9479,0.0401,0,0,2023-04,2023Q2,2023
PO00179,SUP002,SKU003,2023-02-11,2023-02-21,2023-02-28,4380,4059,226,87.63,383819.4,7.0,Partial,0.9267,0.0557,1,0,2023-02,2023Q1,2023
PO00180,SUP002,SKU008,2023-12-02,2023-12-12,2023-12-11,2951,2754,111,273.71,807718.21,0.0,Delivered,0.9332,0.0403,0,0,2023-12,2023Q4,2023
PO00181,SUP002,SKU001,2024-07-30,2024-08-09,2024-08-08,3213,3022,130,233.46,750106.98,0.0,Delivered,0.9406,0.043,0,0,2024-07,2024Q3,2024
PO00182,SUP002,SKU010,2024-09-03,2024-09-13,2024-09-11,2364,2233,59,218.56,516675.84,0.0,Delivered,0.9446,0.0264,0,0,2024-09,2024Q3,2024
PO00183,SUP002,SKU007,2024-01-25,2024-02-04,2024-02-04,1400,1256,46,104.53,146342.0,0.0,Delivered,0.8971,0.0366,0,0,2024-01,2024Q1,2024
PO00184,SUP002,SKU008,2023-07-28,2023-08-07,2023-08-06,1010,952,40,273.71,276447.1,0.0,Delivered,0.9426,0.042,0,0,2023-07,2023Q3,2023
PO00185,SUP002,SKU005,2024-06-22,2024-07-02,2024-07-01,4867,4432,225,132.91,646872.97,0.0,Partial,0.9106,0.0508,0,0,2024-06,2024Q2,2024
PO00186,SUP002,SKU005,2024-09-16,2024-09-26,2024-09-25,2945,2651,84,132.91,391419.95,0.0,Delivered,0.9002,0.0317,0,0,2024-09,2024Q3,2024
PO00187,SUP002,SKU005,2023-08-01,2023-08-11,2023-08-10,3357,3123,152,132.91,446178.87,0.0,Delivered,0.9303,0.0487,0,0,2023-08,2023Q3,2023
PO00188,SUP002,SKU005,2023-05-05,2023-05-15,2023-05-14,3327,3213,101,132.91,442191.57,0.0,Delivered,0.9657,0.0314,0,0,2023-05,2023Q2,2023
PO00189,SUP002,SKU009,2023-03-22,2023-04-01,2023-03-31,4424,3978,122,98.91,437577.84,0.0,Delivered,0.8992,0.0307,0,0,2023-03,2023Q1,2023
PO00190,SUP002,SKU004,2023-10-06,2023-10-16,2023-10-14,2460,2218,91,214.7,528162.0,0.0,Delivered,0.9016,0.041,0,0,2023-10,2023Q4,2023
PO00191,SUP002,SKU003,2023-02-23,2023-03-05,2023-03-04,1323,1245,72,87.63,115934.49,0.0,Partial,0.941,0.0578,0,0,2023-02,2023Q1,2023
PO00192,SUP002,SKU005,2024-02-21,2024-03-02,2024-03-01,4411,4139,130,132.91,586266.01,0.0,Delivered,0.9383,0.0314,0,0,2024-02,2024Q1,2024
PO00193,SUP002,SKU003,2024-10-23,2024-11-02,2024-10-31,2402,2229,128,87.63,210487.26,0.0,Delivered,0.928,0.0574,0,0,2024-10,2024Q4,2024
PO00194,SUP002,SKU005,2024-03-03,2024-03-13,2024-03-15,3752,3567,178,132.91,498678.32,2.0,Partial,0.9507,0.0499,1,0,2024-03,2024Q1,2024
PO00195,SUP002,SKU010,2023-02-08,2023-02-18,,2826,0,0,218.56,617650.56,,Cancelled,0.0,0.0,0,1,2023-02,2023Q1,2023
PO00196,SUP002,SKU009,2023-04-20,2023-04-30,2023-04-29,4950,4589,116,98.91,489604.5,0.0,Delivered,0.9271,0.0253,0,0,2023-04,2023Q2,2023
PO00197,SUP002,SKU001,2024-04-24,2024-05-04,2024-05-03,1831,1731,84,233.46,427465.26,0.0,Delivered,0.9454,0.0485,0,0,2024-04,2024Q2,2024
PO00198,SUP002,SKU007,2023-12-12,2023-12-22,2023-12-22,1937,1811,65,104.53,202474.61,0.0,Delivered,0.935,0.0359,0,0,2023-12,2023Q4,2023
PO00199,SUP002,SKU001,2024-06-11,2024-06-21,2024-06-21,2013,1949,111,233.46,469954.98,0.0,Delivered,0.9682,0.057,0,0,2024-06,2024Q2,2024
PO00200,SUP002,SKU006,2023-09-25,2023-10-05,2023-10-04,3200,2902,59,247.55,792160.0,0.0,Delivered,0.9069,0.0203,0,0,2023-09,2023Q3,2023
PO00201,SUP002,SKU005,2023-08-30,2023-09-09,2023-09-15,1808,1657,92,132.91,240301.28,6.0,Delivered,0.9165,0.0555,1,0,2023-08,2023Q3,2023
PO00202,SUP002,SKU010,2023-05-01,2023-05-11,2023-05-10,2309,2077,54,218.56,504655.04,0.0,Partial,0.8995,0.026,0,0,2023-05,2023Q2,2023
PO00203,SUP002,SKU010,2024-01-18,2024-01-28,2024-01-27,4903,4668,235,218.56,1071599.68,0.0,Delivered,0.9521,0.0503,0,0,2024-01,2024Q1,2024
PO00204,SUP002,SKU009,2023-03-25,2023-04-04,2023-04-03,1139,1096,58,98.91,112658.49,0.0,Partial,0.9622,0.0529,0,0,2023-03,2023Q1,2023
PO00205,SUP002,SKU008,2023-07-27,2023-08-06,2023-08-13,4762,4379,213,273.71,1303407.02,7.0,Delivered,0.9196,0.0486,1,0,2023-07,2023Q3,2023
PO00206,SUP002,SKU009,2023-04-04,2023-04-14,2023-04-14,4214,3758,159,98.91,416806.74,0.0,Delivered,0.8918,0.0423,0,0,2023-04,2023Q2,2023
PO00207,SUP002,SKU002,2024-04-18,2024-04-28,2024-04-28,3743,3379,97,113.49,424793.07,0.0,Partial,0.9028,0.0287,0,0,2024-04,2024Q2,2024
PO00208,SUP002,SKU001,2023-02-16,2023-02-26,2023-02-24,993,957,54,233.46,231825.78,0.0,Partial,0.9637,0.0564,0,0,2023-02,2023Q1,2023
PO00209,SUP002,SKU007,2023-10-21,2023-10-31,2023-10-29,3943,3602,136,104.53,412161.79,0.0,Delivered,0.9135,0.0378,0,0,2023-10,2023Q4,2023
PO00210,SUP002,SKU009,2024-01-20,2024-01-30,2024-01-28,1589,1491,40,98.91,157167.99,0.0,Partial,0.9383,0.0268,0,0,2024-01,2024Q1,2024
PO00211,SUP002,SKU009,2024-02-07,2024-02-17,2024-02-17,528,500,19,98.91,52224.48,0.0,Delivered,0.947,0.038,0,0,2024-02,2024Q1,2024
PO00212,SUP002,SKU002,2024-03-10,2024-03-20,2024-03-20,4273,3893,223,113.49,484942.77,0.0,Partial,0.9111,0.0573,0,0,2024-03,2024Q1,2024
PO00213,SUP002,SKU010,2023-02-02,2023-02-12,2023-02-12,2471,2220,47,218.56,540061.76,0.0,Partial,0.8984,0.0212,0,0,2023-02,2023Q1,2023
PO00214,SUP002,SKU001,2024-11-19,2024-11-29,2024-12-01,3795,3489,175,233.46,885980.7,2.0,Delivered,0.9194,0.0502,1,0,2024-11,2024Q4,2024
PO00215,SUP002,SKU004,2023-05-24,2023-06-03,2023-06-01,3112,2900,152,214.7,668146.4,0.0,Delivered,0.9319,0.0524,0,0,2023-05,2023Q2,2023
PO00216,SUP002,SKU010,2023-11-06,2023-11-16,2023-11-14,2310,2118,89,218.56,504873.6,0.0,Partial,0.9169,0.042,0,0,2023-11,2023Q4,2023
PO00217,SUP002,SKU009,2023-06-29,2023-07-09,2023-07-08,884,855,40,98.91,87436.44,0.0,Delivered,0.9672,0.0468,0,0,2023-06,2023Q2,2023
PO00218,SUP002,SKU004,2023-11-23,2023-12-03,2023-12-02,3583,3212,95,214.7,769270.1,0.0,Delivered,0.8965,0.0296,0,0,2023-11,2023Q4,2023
PO00219,SUP002,SKU003,2023-11-04,2023-11-14,2023-11-23,972,904,38,87.63,85176.36,9.0,Delivered,0.93,0.042,1,0,2023-11,2023Q4,2023
PO00220,SUP002,SKU004,2024-02-02,2024-02-12,2024-02-10,1147,1104,26,214.7,246260.9,0.0,Delivered,0.9625,0.0236,0,0,2024-02,2024Q1,2024
PO00221,SUP002,SKU009,2023-02-22,2023-03-04,2023-03-02,823,788,39,98.91,81402.93,0.0,Partial,0.9575,0.0495,0,0,2023-02,2023Q1,2023
PO00222,SUP002,SKU002,2023-08-11,2023-08-21,2023-08-20,2983,2881,165,113.49,338540.67,0.0,Partial,0.9658,0.0573,0,0,2023-08,2023Q3,2023
PO00223,SUP002,SKU005,2024-05-05,2024-05-15,2024-05-13,2175,1991,65,132.91,289079.25,0.0,Partial,0.9154,0.0326,0,0,2024-05,2024Q2,2024
PO00224,SUP002,SKU008,2024-01-25,2024-02-04,2024-02-03,2642,2410,93,273.71,723141.82,0.0,Delivered,0.9122,0.0386,0,0,2024-01,2024Q1,2024
PO00225,SUP002,SKU005,2023-11-24,2023-12-04,2023-12-03,874,813,21,132.91,116163.34,0.0,Partial,0.9302,0.0258,0,0,2023-11,2023Q4,2023
PO00226,SUP002,SKU004,2024-07-20,2024-07-30,2024-07-29,2918,2607,91,214.7,626494.6,0.0,Partial,0.8934,0.0349,0,0,2024-07,2024Q3,2024
PO00227,SUP002,SKU008,2024-05-26,2024-06-05,2024-06-04,2608,2474,121,273.71,713835.68,0.0,Delivered,0.9486,0.0489,0,0,2024-05,2024Q2,2024
PO00228,SUP002,SKU009,2024-04-16,2024-04-26,2024-04-26,1646,1555,88,98.91,162805.86,0.0,Delivered,0.9447,0.0566,0,0,2024-04,2024Q2,2024
PO00229,SUP002,SKU004,2024-10-19,2024-10-29,2024-10-29,897,851,45,214.7,192585.9,0.0,Delivered,0.9487,0.0529,0,0,2024-10,2024Q4,2024
PO00230,SUP002,SKU010,2023-03-11,2023-03-21,2023-03-31,4235,3869,180,218.56,925601.6,10.0,Delivered,0.9136,0.0465,1,0,2023-03,2023Q1,2023
PO00231,SUP002,SKU005,2024-05-09,2024-05-19,2024-05-29,3869,3408,105,132.91,514228.79,10.0,Delivered,0.8808,0.0308,1,0,2024-05,2024Q2,2024
PO00232,SUP002,SKU004,2023-01-18,2023-01-28,2023-01-27,1968,1750,45,214.7,422529.6,0.0,Partial,0.8892,0.0257,0,0,2023-01,2023Q1,2023
PO00233,SUP002,SKU004,2024-09-26,2024-10-06,2024-10-05,3751,3327,127,214.7,805339.7,0.0,Delivered,0.887,0.0382,0,0,2024-09,2024Q3,2024
PO00234,SUP002,SKU001,2023-08-20,2023-08-30,2023-08-30,759,674,28,233.46,177196.14,0.0,Partial,0.888,0.0415,0,0,2023-08,2023Q3,2023
PO00235,SUP002,SKU002,2024-10-14,2024-10-24,,1201,0,0,113.49,136301.49,,Cancelled,0.0,0.0,0,1,2024-10,2024Q4,2024
PO00236,SUP002,SKU010,2024-05-26,2024-06-05,2024-06-04,1281,1230,35,218.56,279975.36,0.0,Delivered,0.9602,0.0285,0,0,2024-05,2024Q2,2024
PO00237,SUP002,SKU006,2024-05-01,2024-05-11,2024-05-09,2796,2686,57,247.55,692149.8,0.0,Delivered,0.9607,0.0212,0,0,2024-05,2024Q2,2024
PO00238,SUP002,SKU010,2023-01-17,2023-01-27,2023-01-25,3762,3625,154,218.56,822222.72,0.0,Partial,0.9636,0.0425,0,0,2023-01,2023Q1,2023
PO00239,SUP002,SKU006,2024-02-03,2024-02-13,2024-02-12,1646,1565,36,247.55,407467.3,0.0,Delivered,0.9508,0.023,0,0,2024-02,2024Q1,2024
PO00240,SUP002,SKU006,2023-02-24,2023-03-06,2023-03-06,3290,3074,134,247.55,814439.5,0.0,Delivered,0.9343,0.0436,0,0,2023-02,2023Q1,2023
PO00241,SUP002,SKU003,2023-01-31,2023-02-10,2023-02-09,4519,4069,142,87.63,395999.97,0.0,Delivered,0.9004,0.0349,0,0,2023-01,2023Q1,2023
PO00242,SUP002,SKU003,2024-11-27,2024-12-07,2024-12-05,2919,2778,64,87.63,255791.97,0.0,Delivered,0.9517,0.023,0,0,2024-11,2024Q4,2024
PO00243,SUP002,SKU005,2024-01-25,2024-02-04,2024-02-02,3691,3353,67,132.91,490570.81,0.0,Partial,0.9084,0.02,0,0,2024-01,2024Q1,2024
PO00244,SUP002,SKU007,2024-03-31,2024-04-10,2024-04-10,1215,1089,45,104.53,127003.95,0.0,Delivered,0.8963,0.0413,0,0,2024-03,2024Q1,2024
PO00245,SUP002,SKU009,2023-04-16,2023-04-26,,1949,0,0,98.91,192775.59,,Cancelled,0.0,0.0,0,1,2023-04,2023Q2,2023
PO00246,SUP002,SKU009,2023-04-06,2023-04-16,2023-04-15,601,544,12,98.91,59444.91,0.0,Partial,0.9052,0.0221,0,0,2023-04,2023Q2,2023
PO00247,SUP002,SKU002,2023-09-06,2023-09-16,2023-09-24,1888,1685,66,113.49,214269.12,8.0,Partial,0.8925,0.0392,1,0,2023-09,2023Q3,2023
PO00248,SUP002,SKU008,2023-06-21,2023-07-01,2023-06-30,1130,1031,50,273.71,309292.3,0.0,Delivered,0.9124,0.0485,0,0,2023-06,2023Q2,2023
PO00249,SUP002,SKU007,2024-08-31,2024-09-10,2024-09-10,2995,2637,141,104.53,313067.35,0.0,Partial,0.8805,0.0535,0,0,2024-08,2024Q3,2024
PO00250,SUP002,SKU008,2023-12-04,2023-12-14,2023-12-12,1615,1464,69,273.71,442041.65,0.0,Delivered,0.9065,0.0471,0,0,2023-12,2023Q4,2023
PO00251,SUP002,SKU004,2023-11-18,2023-11-28,2023-11-27,2887,2731,160,214.7,619838.9,0.0,Delivered,0.946,0.0586,0,0,2023-11,2023Q4,2023
PO00252,SUP002,SKU009,2023-11-30,2023-12-10,2023-12-09,3490,3106,135,98.91,345195.9,0.0,Delivered,0.89,0.0435,0,0,2023-11,2023Q4,2023
PO00253,SUP002,SKU002,2023-07-04,2023-07-14,2023-07-12,4281,4130,214,113.49,485850.69,0.0,Partial,0.9647,0.0518,0,0,2023-07,2023Q3,2023
PO00254,SUP002,SKU007,2024-02-23,2024-03-04,2024-03-10,2482,2240,82,104.53,259443.46,6.0,Partial,0.9025,0.0366,1,0,2024-02,2024Q1,2024
PO00255,SUP002,SKU007,2023-03-17,2023-03-27,2023-03-25,3783,3510,192,104.53,395436.99,0.0,Delivered,0.9278,0.0547,0,0,2023-03,2023Q1,2023
PO00256,SUP002,SKU004,2024-07-10,2024-07-20,2024-07-18,4898,4572,111,214.7,1051600.6,0.0,Delivered,0.9334,0.0243,0,0,2024-07,2024Q3,2024
PO00257,SUP002,SKU002,2024-11-04,2024-11-14,2024-11-16,3773,3648,189,113.49,428197.77,2.0,Partial,0.9669,0.0518,1,0,2024-11,2024Q4,2024
PO00258,SUP002,SKU006,2023-01-11,2023-01-21,2023-01-19,4749,4417,127,247.55,1175614.95,0.0,Delivered,0.9301,0.0288,0,0,2023-01,2023Q1,2023
PO00259,SUP002,SKU005,2024-02-05,2024-02-15,2024-02-13,4599,4109,161,132.91,611253.09,0.0,Delivered,0.8935,0.0392,0,0,2024-02,2024Q1,2024
PO00260,SUP002,SKU008,2024-03-01,2024-03-11,2024-03-15,3353,3044,86,273.71,917749.63,4.0,Delivered,0.9078,0.0283,1,0,2024-03,2024Q1,2024
PO00261,SUP002,SKU002,2023-12-23,2024-01-02,2023-12-31,4206,3821,200,113.49,477338.94,0.0,Partial,0.9085,0.0523,0,0,2023-12,2023Q4,2023
PO00262,SUP002,SKU009,2023-01-24,2023-02-03,2023-02-01,1846,1778,72,98.91,182587.86,0.0,Delivered,0.9632,0.0405,0,0,2023-01,2023Q1,2023
PO00263,SUP002,SKU007,2023-06-13,2023-06-23,2023-06-22,2399,2283,62,104.53,250767.47,0.0,Delivered,0.9516,0.0272,0,0,2023-06,2023Q2,2023
PO00264,SUP002,SKU008,2024-02-10,2024-02-20,,1308,0,0,273.71,358012.68,,Cancelled,0.0,0.0,0,1,2024-02,2024Q1,2024
PO00265,SUP002,SKU010,2024-08-29,2024-09-08,2024-09-13,2185,1977,102,218.56,477553.6,5.0,Delivered,0.9048,0.0516,1,0,2024-08,2024Q3,2024
PO00266,SUP002,SKU008,2023-04-15,2023-04-25,2023-04-24,3170,2845,133,273.71,867660.7,0.0,Partial,0.8975,0.0467,0,0,2023-04,2023Q2,2023
PO00267,SUP002,SKU010,2024-06-24,2024-07-04,2024-07-03,3715,3465,186,218.56,811950.4,0.0,Partial,0.9327,0.0537,0,0,2024-06,2024Q2,2024
PO00268,SUP002,SKU002,2023-06-26,2023-07-06,2023-07-05,1194,1122,33,113.49,135507.06,0.0,Partial,0.9397,0.0294,0,0,2023-06,2023Q2,2023
PO00269,SUP002,SKU008,2023-07-07,2023-07-17,2023-07-25,3926,3665,135,273.71,1074585.46,8.0,Delivered,0.9335,0.0368,1,0,2023-07,2023Q3,2023
PO00270,SUP002,SKU008,2024-10-12,2024-10-22,2024-10-22,1866,1724,56,273.71,510742.86,0.0,Partial,0.9239,0.0325,0,0,2024-10,2024Q4,2024
PO00271,SUP002,SKU009,2024-09-26,2024-10-06,2024-10-06,4469,3987,233,98.91,442028.79,0.0,Delivered,0.8921,0.0584,0,0,2024-09,2024Q3,2024
PO00272,SUP002,SKU004,2024-10-30,2024-11-09,2024-11-08,4136,3821,81,214.7,887999.2,0.0,Partial,0.9238,0.0212,0,0,2024-10,2024Q4,2024
PO00273,SUP002,SKU008,2023-10-27,2023-11-06,2023-11-05,1877,1783,90,273.71,513753.67,0.0,Delivered,0.9499,0.0505,0,0,2023-10,2023Q4,2023
PO00274,SUP002,SKU001,2024-07-16,2024-07-26,2024-07-25,4949,4721,249,233.46,1155393.54,0.0,Partial,0.9539,0.0527,0,0,2024-07,2024Q3,2024
PO00275,SUP002,SKU006,2024-03-27,2024-04-06,2024-04-06,2527,2291,87,247.55,625558.85,0.0,Delivered,0.9066,0.038,0,0,2024-03,2024Q1,2024
PO00276,SUP002,SKU010,2023-03-31,2023-04-10,2023-04-10,2219,2114,71,218.56,484984.64,0.0,Delivered,0.9527,0.0336,0,0,2023-03,2023Q1,2023
PO00277,SUP002,SKU010,2024-10-09,2024-10-19,2024-10-19,2195,2090,86,218.56,479739.2,0.0,Delivered,0.9522,0.0411,0,0,2024-10,2024Q4,2024
PO00278,SUP002,SKU002,2024-07-05,2024-07-15,2024-07-14,2870,2673,108,113.49,325716.3,0.0,Delivered,0.9314,0.0404,0,0,2024-07,2024Q3,2024
PO00279,SUP002,SKU004,2023-05-19,2023-05-29,2023-05-29,2771,2654,145,214.7,594933.7,0.0,Partial,0.9578,0.0546,0,0,2023-05,2023Q2,2023
PO00280,SUP002,SKU007,2023-05-30,2023-06-09,2023-06-07,3717,3434,105,104.53,388538.01,0.0,Delivered,0.9239,0.0306,0,0,2023-05,2023Q2,2023
PO00281,SUP003,SKU006,2024-01-20,2024-01-28,2024-01-28,3800,3707,69,247.55,940690.0,0.0,Partial,0.9755,0.0186,0,0,2024-01,2024Q1,2024
PO00282,SUP003,SKU006,2024-04-10,2024-04-18,2024-04-18,1263,1246,16,247.55,312655.65,0.0,Delivered,0.9865,0.0128,0,0,2024-04,2024Q2,2024
PO00283,SUP003,SKU009,2023-03-06,2023-03-14,2023-03-13,2235,2178,12,98.91,221063.85,0.0,Partial,0.9745,0.0055,0,0,2023-03,2023Q1,2023
PO00284,SUP003,SKU001,2024-08-14,2024-08-22,2024-08-21,896,853,14,233.46,209180.16,0.0,Delivered,0.952,0.0164,0,0,2024-08,2024Q3,2024
PO00285,SUP003,SKU003,2023-05-08,2023-05-16,2023-05-15,505,504,10,87.63,44253.15,0.0,Delivered,0.998,0.0198,0,0,2023-05,2023Q2,2023
PO00286,SUP003,SKU003,2024-10-27,2024-11-04,2024-11-03,1264,1242,9,87.63,110764.32,0.0,Partial,0.9826,0.0072,0,0,2024-10,2024Q4,2024
PO00287,SUP003,SKU004,2023-02-23,2023-03-03,2023-03-01,2418,2348,4,214.7,519144.6,0.0,Partial,0.9711,0.0017,0,0,2023-02,2023Q1,2023
PO00288,SUP003,SKU007,2024-05-03,2024-05-11,2024-05-09,4145,3939,64,104.53,433276.85,0.0,Delivered,0.9503,0.0162,0,0,2024-05,2024Q2,2024
PO00289,SUP003,SKU007,2023-05-16,2023-05-24,2023-05-24,1339,1278,7,104.53,139965.67,0.0,Partial,0.9544,0.0055,0,0,2023-05,2023Q2,2023
PO00290,SUP003,SKU006,2023-05-17,2023-05-25,2023-05-25,4845,4739,15,247.55,1199379.75,0.0,Delivered,0.9781,0.0032,0,0,2023-05,2023Q2,2023
PO00291,SUP003,SKU002,2023-08-07,2023-08-15,2023-08-14,4124,4095,8,113.49,468032.76,0.0,Partial,0.993,0.002,0,0,2023-08,2023Q3,2023
PO00292,SUP003,SKU004,2024-08-26,2024-09-03,2024-09-02,3076,3043,39,214.7,660417.2,0.0,Partial,0.9893,0.0128,0,0,2024-08,2024Q3,2024
PO00293,SUP003,SKU009,2024-07-20,2024-07-28,2024-07-27,719,713,4,98.91,71116.29,0.0,Delivered,0.9917,0.0056,0,0,2024-07,2024Q3,2024
PO00294,SUP003,SKU007,2024-09-13,2024-09-21,2024-09-20,947,936,4,104.53,98989.91,0.0,Delivered,0.9884,0.0043,0,0,2024-09,2024Q3,2024
PO00295,SUP003,SKU006,2023-04-26,2023-05-04,2023-05-04,4827,4800,34,247.55,1194923.85,0.0,Partial,0.9944,0.0071,0,0,2023-04,2023Q2,2023
PO00296,SUP003,SKU002,2023-05-16,2023-05-24,2023-05-23,3493,3413,32,113.49,396420.57,0.0,Partial,0.9771,0.0094,0,0,2023-05,2023Q2,2023
PO00297,SUP003,SKU005,2023-01-18,2023-01-26,2023-01-28,826,822,6,132.91,109783.66,2.0,Delivered,0.9952,0.0073,1,0,2023-01,2023Q1,2023
PO00298,SUP003,SKU005,2024-10-05,2024-10-13,2024-10-12,3795,3620,44,132.91,504393.45,0.0,Delivered,0.9539,0.0122,0,0,2024-10,2024Q4,2024
PO00299,SUP003,SKU002,2023-03-27,2023-04-04,2023-04-04,1772,1730,21,113.49,201104.28,0.0,Partial,0.9763,0.0121,0,0,2023-03,2023Q1,2023
PO00300,SUP003,SKU010,2023-11-14,2023-11-22,2023-11-22,974,937,2,218.56,212877.44,0.0,Delivered,0.962,0.0021,0,0,2023-11,2023Q4,2023
PO00301,SUP003,SKU003,2024-09-15,2024-09-23,2024-09-21,1938,1852,25,87.63,169826.94,0.0,Delivered,0.9556,0.0135,0,0,2024-09,2024Q3,2024
PO00302,SUP003,SKU005,2024-05-23,2024-05-31,2024-05-29,2623,2513,39,132.91,348622.93,0.0,Partial,0.9581,0.0155,0,0,2024-05,2024Q2,2024
PO00303,SUP003,SKU002,2023-05-01,2023-05-09,2023-05-13,2728,2663,51,113.49,309600.72,4.0,Partial,0.9762,0.0192,1,0,2023-05,2023Q2,2023
PO00304,SUP003,SKU010,2024-05-23,2024-05-31,2024-05-30,1867,1807,3,218.56,408051.52,0.0,Partial,0.9679,0.0017,0,0,2024-05,2024Q2,2024
PO00305,SUP003,SKU008,2024-11-21,2024-11-29,2024-11-27,521,496,2,273.71,142602.91,0.0,Delivered,0.952,0.004,0,0,2024-11,2024Q4,2024
PO00306,SUP003,SKU006,2024-01-08,2024-01-16,2024-01-16,3935,3782,69,247.55,974109.25,0.0,Partial,0.9611,0.0182,0,0,2024-01,2024Q1,2024
PO00307,SUP003,SKU009,2023-10-05,2023-10-13,2023-10-13,4612,4536,20,98.91,456172.92,0.0,Partial,0.9835,0.0044,0,0,2023-10,2023Q4,2023
PO00308,SUP003,SKU008,2023-02-17,2023-02-25,2023-03-01,2812,2780,4,273.71,769672.52,4.0,Partial,0.9886,0.0014,1,0,2023-02,2023Q1,2023
PO00309,SUP003,SKU004,2023-01-09,2023-01-17,2023-01-16,2487,2420,23,214.7,533958.9,0.0,Delivered,0.9731,0.0095,0,0,2023-01,2023Q1,2023
PO00310,SUP003,SKU001,2024-07-13,2024-07-21,2024-07-21,3859,3670,46,233.46,900922.14,0.0,Delivered,0.951,0.0125,0,0,2024-07,2024Q3,2024
